City,Title,URL
Delhi,"Hon’ble President of India, Smt. Droupadi Murmu to Inaugurate NGT’s National Conference on Environment – 2025 in New Delhi Tomorrow - PIB",https://news.google.com/rss/articles/CBMia0FVX3lxTE93aEpBbHRVVEw0SDhKalhiUTVBaXVOaVRhaEozS1dwc0lPQzNya3dVd3BLa3BPLWRnb3pyamYtYS1JUG5GSUZJcXRuLThHWGRHRjNNVVppVmRiNE0xbTAyQ3hqeGlDcjVVYzdn?oc=5
Delhi,"Daily Court Digest: Major environment orders (April 7, 2025) - Down To Earth",https://news.google.com/rss/articles/CBMioAFBVV95cUxQV3FRUkNZcFg3RTh1cVRHM0dMbTNRUENSTWtlVDQxZndJRTBxb0g3RDBJNllIWUVLN2dlczlaY0ZUNktsVUgxemxZVjJMU1N5amhjcERmR1R4UDhKam9FalVGOUJTWDJRR253UWVSeldmUDRHUFpJRnR4a2Z5WWxVbWc3dndhdFIyX2I4REViSHdVN21ZM3VPY2ZhOHVURjVp0gGuAUFVX3lxTE95Q3g2anphZHlyMFlkemVjcXFtdjNLRTVRYlUtcWlYdk44Vkd1SzhCMjd1X2pzNXIzTUNrY1U2MzZ2bUhhTEpPVkZmdzBkQk1DZk1KVE5td29lQUd2NEtXVExnc3R5TTRSWWYwUV9kUkI4SzlvYUtRUUVNQzRZUTFRaDhpX0tWMUpFUm1OTFRiTU5GaEtOcVFpQjB3UWhKUUhHOHdvMUxxX0tOOGRoUQ?oc=5
Delhi,"Delhi government sets up a dedicated unit to monitor key infra, environmental projects - The New Indian Express",https://news.google.com/rss/articles/CBMi2wFBVV95cUxOeW9zb3lrLWdJdXVxTGpGYkgtbEpELW8xZ3h3TFVlRFA5bktaWXhveHZpanpobC1jaHVVRGNHd0dSSnlyNXE3Nk5ySXFDQ1hTckRnaWFPNjUxaWp3TXVqdlR1NHdzTy00UXZKX3VLY3k4dWJ2TnQ4aTREaHdOeEZsc3FhcTVZYzd1cjlhdDc2N2FyalFmNEhJNVhLcWw0azZxYXFEN3JlLWpra1kwV3JvSzEzM1Z5S2xjVHE2MWhYQ2JFeDU0MWhGME9RTEhHc0k1a1ZVZFBiT21jR2vSAegBQVVfeXFMUHpObjRiOENRUE5tVGtKbGlJYklKdmI1OU9YRVpuTHY2U0NiMUNUa01JTXJYVENQNkFlaUxOVHptdGU4LU9tMm1rc3h6RE5jcHYwdUphaHc5ZmdHSmtBWndIWnhrU0YxWlR2SXpCVVl2LTlUd3VWVkNXLXRWVVhyS2NFU2FtQkxBRVlPM1NxU2V5eTNlaTRXZHRPN2pzSDRUU1FJUU5DcG1QOFo3eFBjZldNWll2akZaQm1jalg1X0lyR1J0bkNuXzd6cTNsbDRWc3BXOVJVNWlUemxGWVVZYnFneEhIM2Q2MQ?oc=5
Delhi,Delhi environment minister orders crackdown on illegal meat shops in residential areas - Times of India,https://news.google.com/rss/articles/CBMi8AFBVV95cUxON01yUjc1bGpjN3JSTHdHdmM0MXVTSDVkYTZtSFRGSm00dXQxdVFKb3lMckl5WXBMSHg5R202UmNmSTE3M2syZHFEYUVYaUNidVJJVXJDbEF2dHM5dG9pYU1GOGV6TXh2OVVSWGxrVlZnVmYzVE40T2VjXzdHMlMwT0lxVEFJTi1RNDlkZEp2R0xlR3l2SGltMXNKMkd6V2VZVV9FeEJvRlVMaXBuZ00zMnc0aV9WS1hELXpYRHBnQ3VVWnozLW4yaG9MeHNSdHFuUVRPeDM5eU1oZEhrcW1pNV9CQ2t5dGRnMFdOcEpwbTnSAfYBQVVfeXFMTnp5WW4wY3VLaXNkYXl3VXlfaFEzZGpVSHZ6Rm9tV19qMWZUcVhpQUNjbm5XWmVlSm9BMEJLV2lJNC1vNk1XUW5LdEdyU1ZkdUtqeUhteGo2UE9NaDYtczFWNGJNYm1zUEY4SExtYmNRaDdUOF9ET3psUGRDLWpib1JjMkI0eWYyaF9HeHZHTW5HNlFMLWRMTHlhSWxXX0FjQ1RfY1JhZnJkelZrczhMM0pVN0dFdlB2UGNkcVVQc1FnZW85dFhkMjYxQXV0a2J0VlVSUkRYVlg3Qzh2RFdQQXU0MVRQNkVGbFpWOEZoWlFFVVZhNnln?oc=5
Delhi,No fuel for vehicles older than 15 years from March 31: Delhi government - The Hindu,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNRG1XenhQdXRIc0NVTDktV0IydWFoWjJXYTFTYnlfbG1JemJhWFN0UWFqVDVyYWRJdExBQ0ktem1nYzFxem1OVTAyODhxZGtmNXFmT3MzVlpMVGVScXVXZ29NUEpzUHhpRGl4eFFlY21tWS15QUdDV2VUQzZjUm12d1BibHhRQzRjNkl1cEtmdDlNOFFqRWFPWWllNmxwVTV2NWkzSFlPcnRRQXFrWnZUZkNScU9LZFNTNUVj0gHCAUFVX3lxTFBkaUZDbnI5SkhpdmJmUFN6Q1hwcUpyelJHRHJTOWstZlI3eDNiQjJ2ZDAySC1ObkxkWTR0aFpXV1QwT051eUEwd0FfdVF1WXhqUGtEZ2VsQzJfUG5sSksyRXR1eHZWT3U0TXdYMGs4eU9Denk1QXJjT1cweDdnZmo4QTE1QUEtNFdYdmFHekpTa3E3V2ZvYkxHNy1oclFhRGVxYWo5LUlZa2FxZENVSHRoNGQxWWc2YzBqdzg4SXM2VzJR?oc=5
Mumbai,"Dust, traffic keep Mumbai’s PM10 pollution level high all year round - Times of India",https://news.google.com/rss/articles/CBMi1wFBVV95cUxPTWVROWxTMTNaVkFDbTVqeEw4aWctSWMtOEtRT3I4X05TdG1FQi1jdV84QzF3b2l1ZVhYNXBES2lkTnAzbEd3Rmt6SVc3THFZWjNBR05QOTEtd1RNY3RHQzhGV0w2OGo3bklsY2Q2UDY3bWZWWkVpczNGMVBkODY1X0FGWkdwdkswZFJ5NGV3UC1ZNlFKSlozSndyVnNwMlNZZlUzXzhkLTQtS3VDYkhVdGlMY1B5YjJ3Y3lSWVVPNDVWM1JUWTZtaHBqY04wdzhmZm9MSUE3a9IB3AFBVV95cUxOZlhTa2ZHWnBwcl9kSm56UE9aUW1mSjU1YkxHbS1NQXFjZWNXOTl0QjBsVXpqNmJlWDE1QV83ZHpTUEVFSDNtWFJxMjA1OEp5eFZyeTRCNnlaaE5OWTVfSGdpWWxiUF96WmJGNFJnSE42VGRhQ1FyNG1PVGFzYzRTaHdDMnZZOXZOZWIzLThIeHZKZHotNXNHZFEteDIzcm9sVVZtOS1LYnp6eDI2cG5kWW51ZklTeDhPS2tuV3NQNlBPY3FuLXNZQURpV2ZnT29MZHRYMVg3X3RzQ0JC?oc=5
Mumbai,Jetty Project Near Gateway Of India Runs Into Rough Sea; Locals Flag Green Concerns - ETV Bharat,https://news.google.com/rss/articles/CBMi0wFBVV95cUxOeTdaMGlCM2pUTDFrZkZrVEw2dWlmY2dvTEFfcGhpYm15WEFYdmNqcWdjYzB2LWczTzRlU0wxRmg4XzNiaUd1b1dYTFlOMjliXzVydnludzJqMnpVWG12NVhMamhDeG0xa2JfZHV3ZjY5M1hYVDVqcldxa3RzUGJEakt6YjdMenVEM0RXZVF3ckhpN1EzQkJMNmZtOTB1OE96Q3pWSEJiX0ZhdVgyWUxpMEhUdzFsRlVyakFucVMzOWZkMV9OV3hQY29VeFdGWmlsNGtB0gHYAUFVX3lxTFBRaGFrUVZWVm1heVNpblgwbTNLTVZEYTBzUGRNTENtcjhRR04tZ0V2eEpQR2E4Zi1sanhYNnF2LWJQNG9JQmNvdnZIYUFneVhGdWpSeXM5UzdTY2N3QVRzbUxoaGFXOUk2VURVc1d1UHZRd2t4UUoxU29WX3Zna3p2bmFCbWw2UnhoOHhjUnNaYkpHaWVUVnBjeENNQmVRdzBTVlZFSHFHUHRuSGZhNHlkTG5vX3hHN2tDMnVrXzBSd3NoR3NxQlJHdWRuNWxnRTh4VGtyUzFfMQ?oc=5
Mumbai,HC directs closure of mall over environmental concerns | Mumbai news - Hindustan Times,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNMTJlQmVpWUFNanRGejUzclVvWjYwRk9FVVpQd0NUSWVkb2NyTGtUMG5MZlQ4eHNtZ0pWelZQclZPei1HY2lhSW9mcE5MeFo1SmFtSlUtbVVRZ0FORVdsTE1DejgyTDVxRkhDb1BLSEJFaTRtWGF6aE9CNUtsY2FncVhGd2EtQTJ3MDNISkEzTEFTVG9Va1IyeEZlWWRISEhtVC1OOTV6TWp0Z3hUUkFpV1RvbVFXcmhLSG9MN29lbXFtMjg?oc=5
Mumbai,Environment department fetches Rs 113 crore; focus on mitigating air pollution - The Indian Express,https://news.google.com/rss/articles/CBMizwFBVV95cUxOVXphMFVkc1FBdmVWbE8tZF9PUFdVMXA5bktlcEd1bTVTRVFJNVZJaUNCZmZKRjNDUENpTVVtTE5yemFJSDJyVk51NDlOb3lydnRydGhacHJuYUhSOVhwS0J0blpXQU01eEszQjJ6V1pOd18tOGdHeUZrMTNsaXg4T1BZZ0QxR3g0ZDV0cUpLdnZUTTVNQm8zTTdlMVRrUzRYUXdmSWlrbmhBQ0F1RUdOR1V2d2VrNUJlOWpYTWNfdDQtRHZBdXpaX2VlaTFzb2PSAdYBQVVfeXFMTmxLcWUtcDJVeUlka0VNZTdDMlZtNnVRQU9hQjhBdW8tVnV4NG8zZnh5RXRTME9ZTnJUQmNmNWNqbGJhUDBIZV9CTURJU0ljcmRkbmQwMjI2UTFJQWQzUUJFRlp6QXhaZ216eWZScHk3cWFleDgtUXA4VnVSbGMxQWlNOW1sTUtsVjl5ZHFicVM4aGU5VmtMR3RERTNJVU5QRnRIZ1pjZzZOOFYwTEpoRlRWVkkyUlBGdUJteWJGcVlsblR6XzA2SUJvVWt3b0lyQURLSVNBUQ?oc=5
Mumbai,All eyes on Greater Mumbai’s satellite city Mira Bhayandar as it adopts Climate Action Plan to achieve net-zero emissions by 2047 - Down To Earth,https://news.google.com/rss/articles/CBMihAJBVV95cUxPN0c1S3djbTVWTWo4UW50cEpUWFB0LVpPTG9ULW1tNDdPZEczd3RxQnF6VTRJRFRNenUyQ3Q3ZW9TSHA4c0M4SUhMS2ZWRW5OdWV0T1BwakFZRy1wN0tFd0toMjFVbkZUTHhkWVVwRm54Y21FeEFodkJISTliaFM4ZUV0YV90ckN2cy0wUVRwYjNnbXh3d01tSERna0pLbFJWSTFYQ3JySmw4ZDdmZkIzTVhGSTQ1Y1ZtOTFjSFpzb2NnYjVTMzlsQ3NhVXViaGIxVmRXRXg3MFBUM3lxYmVpRl9ORjNMdHlUd2R0T2JpaUxXTzNGeDNhTWthVzhHY0hEMjczYtIBkgJBVV95cUxQakpSSHRibVpsMXFxRGNBRHQ2dHlmSFl1eG5DX3BiRnczNWkzREQ1LUE3dkFZaEM4SDBkX2VzV21GUUFvaVREUDNRQXJFeERaY2VpVE5zTjFSeFBDay10cHlRV3hNVFNwU1VXQU1EVFFMcEtWLXN1LWxFSVZpVkEzeU9hbWJKYzQwYzNILUJYM3lJS0J1RG1IY3UwczhDRTM1UDh4dGg2bTFBbXNUS3pZa0FKQUhJUDhiVlJQcVVqQ1lOOGxEQ2c5UDRUTkhKWFFKc3dGTTF6aW5sa3FfQ0ZmTVJKYWdibXluR0QyM3BNN01FZ0V1SUJneWV6NW5lZjdOa0RFTnc0WkVQNmhJTWRuRllB?oc=5
